200,6203602551,E1,E1,E1,,DZ110134,KWH,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,20191105,0.075,0.063,0.063,0.088,0.075,0.063,0.063,0.088,0.063,0.063,0.075,0.075,0.063,0.075,0.188,0.238,0.063,0.088,0.088,0.088,0.063,0.063,0.088,0.075,0.063,0.1,0.15,0.163,0.15,0.25,0.163,0.15,0.1,1.613,0.613,0.875,0.188,0.2,0.2,0.138,0.138,0.125,0.113,0.075,0.075,0.088,0.075,0.075,A,,,2.01911E+13
300,20191106,0.075,0.063,0.075,0.075,0.075,0.075,0.063,0.075,0.075,0.075,0.063,0.1,0.113,0.113,0.375,0.138,0.138,0.063,0.063,0.075,0.1,0.1,0.075,0.075,0.138,0.125,0.113,0.138,0.125,0.1,0.113,0.963,1.15,0.638,0.675,0.15,0.15,0.163,0.138,0.15,0.138,0.113,0.1,0.088,0.075,0.075,0.088,0.075,A,,,2.01911E+13
300,20191107,0.075,0.075,0.075,0.088,0.063,0.075,0.075,0.075,0.075,0.063,0.075,0.263,0.163,0.1,0.113,0.075,0.075,0.075,0.063,0.075,0.088,0.063,0.2,0.125,0.125,0.113,0.113,0.138,0.338,0.15,0.2,0.625,0.3,1.275,0.2,0.225,0.225,0.238,0.213,0.213,0.163,0.175,0.1,0.075,0.075,0.075,0.075,0.075,V,,,2.01911E+13
400,1,12,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,13,13,A,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,14,48,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,20191108,0.063,0.088,0.075,0.063,0.075,0.075,0.075,0.075,0.063,0.075,0.075,0.075,0.088,0.125,0.238,0.063,0.563,0.4,0.55,0.213,0.213,0.2,0.163,0.138,0.113,0.15,0.275,0.188,0.15,0.488,0.463,0.338,0.4,0.463,0.413,0.225,0.238,0.275,0.238,0.225,0.263,0.25,0.163,0.088,0.088,0.088,0.063,0.075,A,,,2.01911E+13
300,20191109,0.075,0.075,0.075,0.063,0.075,0.075,0.075,0.063,0.063,0.075,0.075,0.063,0.075,0.088,0.175,0.313,0.913,0.25,0.163,0.15,0.138,0.15,0.138,0.35,0.338,0.625,0.175,0.588,0.063,0.075,0.25,0.563,0.288,0.913,0.225,0.15,0.7,0.138,0.338,0.288,0.15,0.175,0.15,0.15,0.125,0.1,0.1,0.1,A,,,2.01911E+13
300,20191110,0.1,0.1,0.088,0.1,0.1,0.188,0.125,0.113,0.113,0.1,0.088,0.1,0.113,0.088,0.113,0.613,0.2,0.288,0.15,0.125,0.088,0.088,0.063,0.063,0.075,0.075,0.075,0.063,0.075,0.088,0.15,0.175,0.275,0.225,0.263,0.275,0.163,0.15,0.15,0.15,0.163,0.1,0.1,0.075,0.063,0.075,0.088,0.15,A,,,2.01911E+13
300,20191111,0.1,0.075,0.075,0.088,0.063,0.063,0.088,0.075,0.063,0.063,0.075,0.1,0.125,0.313,0.388,0.113,0.5,0.113,0.338,0.688,0.313,0.1,0.1,0.125,0.075,0.1,0.113,0.088,0.075,0.075,0.088,0.638,1.3,0.225,0.188,0.3,0.213,0.15,0.163,0.163,0.175,0.163,0.713,0.1,0.075,0.088,0.1,0.15,A,,,2.01911E+13
300,20191112,0.113,0.1,0.088,0.088,0.075,0.088,0.088,0.088,0.075,0.088,0.088,0.25,0.2,0.85,0.575,0.25,0.238,0.063,0.138,0.1,0.075,0.075,0.063,0.075,0.113,0.15,0.138,0.113,0.088,0.1,1.025,0.75,0.188,1.025,0.225,0.138,0.15,0.225,0.213,0.175,0.138,0.125,0.1,0.088,0.075,0.075,0.075,0.088,A,,,2.01911E+13
300,20191113,0.063,0.075,0.075,0.088,0.063,0.063,0.088,0.075,0.075,0.063,0.075,0.1,0.113,0.1,0.213,0.075,0.125,0.075,0.075,0.075,0.063,0.3,0.15,0.075,0.063,0.125,0.15,0.113,0.075,0.075,0.463,0.925,0.713,1.1,0.238,0.125,0.175,0.125,0.138,0.125,0.125,0.125,0.088,0.075,0.075,0.088,0.075,0.075,A,,,2.01911E+13
300,20191114,0.063,0.088,0.075,0.063,0.075,0.075,0.075,0.063,0.075,0.075,0.063,0.25,0.188,0.113,0.1,0.075,0.363,0.113,0.1,0.113,0.125,0.175,0.125,0.063,0.113,0.15,0.15,0.1,0.088,0.088,0.075,0.063,0.075,0.075,0.075,0.063,0.075,0.075,0.238,0.2,0.163,0.163,0.138,0.063,0.113,0.1,0.075,0.063,A,,,2.01911E+13
300,20191115,0.075,0.088,0.063,0.075,0.075,0.075,0.063,0.075,0.075,0.075,0.063,0.088,0.175,0.413,0.125,0.088,0.325,0.275,0.763,0.513,0.213,0.075,0.075,0.113,0.125,0.138,0.15,0.138,0.088,0.338,0.125,0.163,0.4,0.788,0.25,0.163,0.275,0.113,0.15,0.163,0.125,0.113,0.125,0.1,0.075,0.075,0.075,0.075,A,,,2.01911E+13
300,20191116,0.063,0.075,0.088,0.063,0.075,0.075,0.075,0.063,0.075,0.075,0.063,0.075,0.088,0.1,0.325,0.775,0.2,0.113,0.138,0.138,0.125,0.138,0.15,0.113,0.088,0.075,0.063,0.15,0.113,0.1,0.1,0.225,0.188,1.3,0.638,0.125,0.188,0.238,0.163,0.15,0.238,0.163,0.125,0.125,0.113,0.075,0.075,0.088,A,,,2.01911E+13
300,20191117,0.075,0.063,0.075,0.075,0.075,0.063,0.075,0.075,0.075,0.063,0.075,0.075,0.063,0.075,0.088,0.088,0.525,0.188,0.663,0.3,0.475,0.063,0.075,0.075,0.075,0.1,0.438,0.163,0.15,0.075,0.138,0.175,0.175,0.188,0.125,0.15,0.125,0.15,0.163,0.138,0.125,0.113,0.088,0.075,0.075,0.075,0.075,0.063,A,,,2.01911E+13
